Day,Date,Open,High,Low,Close,Volume
Fri,10/13/17,248.02,248.14,247.53,247.83,56373980
Thu,10/12/17,247.55,247.94,247.27,247.53,48416576
Wed,10/11/17,247.41,247.9,247.22,247.9,49043248
Tue,10/10/17,247.49,247.93,246.89,247.51,44293716
Mon,10/9/17,247.52,247.59,246.57,246.86,36831192
Fri,10/6/17,247.06,247.59,246.76,247.27,82961680
Thu,10/5/17,246.46,247.57,246.13,247.55,65346760
Wed,10/4/17,245.64,246.37,245.51,246.09,57560280
Tue,10/3/17,245.41,245.83,245.19,245.8,68728560
Mon,10/2/17,244.47,245.28,244.28,245.28,60717780
Fri,9/29/17,243.35,244.3,243.15,244.22,88035304
Thu,9/28/17,242.76,243.45,242.66,243.36,46064624
Wed,9/27/17,242.91,243.5,241.92,243.07,83327312
Tue,9/26/17,242.46,242.73,241.86,242.13,55634876
Mon,9/25/17,242.2,242.59,241.16,241.98,58702912
Fri,9/22/17,242.1,242.66,242.07,242.48,52684600
Thu,9/21/17,242.91,243,242.23,242.43,49595744
Wed,9/20/17,243.09,243.21,241.97,243.08,61284700
Tue,9/19/17,243.02,243.09,242.63,242.99,48460816
Mon,9/18/17,242.64,243.14,242.32,242.75,47562840
Fri,9/15/17,241.75,242.33,241.63,242.23,98172640
Thu,9/14/17,241.63,242.13,241.44,241.91,98674128
Wed,9/13/17,241.55,242.03,241.43,241.99,61230956
Tue,9/12/17,241.46,241.91,241.26,241.87,58820120
Mon,9/11/17,239.93,241.15,239.91,241.06,73778240
Fri,9/8/17,238.48,239.03,238.24,238.51,65991504
Thu,9/7/17,239.16,239.18,238.34,238.79,59997328
Wed,9/6/17,238.77,239.19,238.18,238.82,59875484
Tue,9/5/17,239.17,239.42,236.94,238.01,94489680
Fri,9/1/17,239.81,240.21,239.57,239.73,64103920
Thu,8/31/17,238.65,239.67,238,239.39,107314288
Wed,8/30/17,236.82,238.26,236.62,237.96,64128544
Tue,8/29/17,235.11,237.13,234.98,236.84,52865004
Mon,8/28/17,237.15,237.18,236.11,236.57,41937440
Fri,8/25/17,236.89,237.58,236.4,236.56,66625320
Thu,8/24/17,236.99,237.16,235.78,236.01,52457636
Wed,8/23/17,236.34,237.03,236.17,236.56,51901612
Tue,8/22/17,235.6,237.59,235.58,237.41,65275356
Mon,8/21/17,234.7,235.24,233.92,234.95,67683768
Fri,8/18/17,234.95,236.2,234.28,234.77,141372496
Thu,8/17/17,238.19,238.53,235.14,235.14,132835648
Wed,8/16/17,239.03,239.47,238.39,238.86,58633532
Tue,8/15/17,238.9,238.92,238.11,238.45,57110928
Mon,8/14/17,237.56,238.72,237.52,238.48,75770480
Fri,8/11/17,236.04,236.79,235.78,236.13,77401880
Thu,8/10/17,238.23,238.38,235.73,235.79,124553816
Wed,8/9/17,238.41,239.22,238.01,239.16,64750712
Tue,8/8/17,239.41,240.77,238.76,239.17,63806560
Mon,8/7/17,239.39,239.76,239.28,239.76,33077016
Fri,8/4/17,239.42,239.68,238.89,239.32,62227384
Thu,8/3/17,239.22,239.25,238.57,238.88,42237652
Wed,8/2/17,239.37,239.5,238.31,239.35,48807788
Tue,8/1/17,239.37,239.4,238.65,239.23,56912080
Mon,7/31/17,239.28,239.38,238.47,238.7,68065168
Fri,7/28/17,238.58,238.98,238.08,238.83,51782232
Thu,7/27/17,239.85,239.89,237.64,239.11,73159728
Wed,7/26/17,239.65,239.68,239.05,239.34,49184312
Tue,7/25/17,239.58,239.69,239.08,239.33,56772708
Mon,7/24/17,238.72,238.9,238.22,238.75,48198912
Fri,7/21/17,238.38,238.83,238.13,238.8,91711024
Thu,7/20/17,239.19,239.33,238.41,239.02,48729184
Wed,7/19/17,237.97,238.92,237.96,238.91,52760120
Tue,7/18/17,237.04,237.68,236.67,237.62,44187948
Mon,7/17/17,237.44,237.87,237.3,237.5,34665888
Fri,7/14/17,236.43,237.92,236.32,237.53,62300636
Thu,7/13/17,236.04,236.55,235.79,236.42,40806476
Wed,7/12/17,235.34,236.21,235.34,236.03,61626292
Tue,7/11/17,234.24,234.62,232.97,234.27,52057488
